type,id,properties.mag,properties.place,properties.time,properties.updated,properties.tz,properties.url,properties.detail,properties.felt,properties.cdi,properties.mmi,properties.alert,properties.status,properties.tsunami,properties.sig,properties.net,properties.code,properties.ids,properties.sources,properties.types,properties.nst,properties.dmin,properties.rms,properties.gap,properties.magType,properties.type,properties.title,geometry.type,geometry.coordinates,Longitud,Latitud,Profundidad
Feature,uu60020664,4.17,"1 km NNW of Magna, Utah",2020-03-18 13:10:59.440,2021-02-19 19:19:47.211,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60020664,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60020664&format=geojson,1.0,3.4,4.31,green,reviewed,0,268,uu,60020664,",us70008lr3,uu60020664,",",us,uu,",",disassociate,dyfi,losspager,origin,phase-data,shakemap,",22.0,0.04049,0.21,83.0,md,earthquake,"M 4.2 - 1 km NNW of Magna, Utah",Point,"[-112.1076667, 40.7221667, 9.24]",-112.1076667,40.7221667,9.24
Feature,uu60020264,4.01,"4 km NNE of Magna, Utah",2020-03-18 13:10:16.960,2020-04-16 14:48:30.616,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60020264,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60020264&format=geojson,13.0,5.4,4.35,green,reviewed,0,254,uu,60020264,",uu60020264,",",uu,",",dyfi,losspager,origin,phase-data,shakemap,",8.0,0.03942,0.15,91.0,md,earthquake,"M 4.0 - 4 km NNE of Magna, Utah",Point,"[-112.0801667, 40.7475, 6.94]",-112.0801667,40.7475,6.94
Feature,nn00718984,4.0,"25 km SSW of Silver Peak, Nevada",2020-03-13 22:37:29.787,2020-05-30 22:17:06.040,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00718984,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00718984&format=geojson,9.0,3.4,4.23,green,reviewed,0,249,nn,00718984,",nn00718984,nc73353610,us60008fda,",",nn,nc,us,",",dyfi,focal-mechanism,losspager,moment-tensor,origin,phase-data,scitech-link,shakemap,",16.0,0.252,0.1742,34.16,ml,earthquake,"M 4.0 - 25 km SSW of Silver Peak, Nevada",Point,"[-117.7428, 37.5417, 5.8]",-117.7428,37.5417,5.8
Feature,nc73352615,3.71,"17km NNW of Truckee, CA",2020-03-11 01:17:16.090,2022-06-16 17:54:46.864,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73352615,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73352615&format=geojson,532.0,4.3,5.07,green,reviewed,0,441,nc,73352615,",us60008dgh,nc73352615,nn00718761,",",us,nc,nn,",",dyfi,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",16.0,0.1363,0.07,70.0,mw,earthquake,"M 3.7 - 17km NNW of Truckee, CA",Point,"[-120.2455, 39.4751667, 7.87]",-120.2455,39.4751667,7.87
Feature,ci38385946,5.49,"71km SE of Estacion Coahuila, B.C., MX",2020-03-07 03:52:03.180,2020-12-29 17:53:39.882,,https://earthquake.usgs.gov/earthquakes/eventpage/ci38385946,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci38385946&format=geojson,4973.0,4.8,7.125,green,reviewed,0,944,ci,38385946,",us60008bh2,ci38385946,pt20067001,",",us,ci,pt,",",dyfi,ground-failure,internal-origin,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,trump-losspager,trump-shakemap,",13.0,0.3208,0.35,106.0,mw,earthquake,"M 5.5 - 71km SE of Estacion Coahuila, B.C., MX",Point,"[-114.5405, 31.6893333, 9.98]",-114.5405,31.6893333,9.98
Feature,nc73349375,3.99,"10km NNE of New Idria, CA",2020-03-03 15:01:01.500,2020-05-19 22:14:23.040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73349375,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73349375&format=geojson,16.0,3.8,4.76,green,reviewed,0,251,nc,73349375,",nc73349375,us600088p7,",",nc,us,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,",69.0,0.2162,0.16,68.0,mw,earthquake,"M 4.0 - 10km NNE of New Idria, CA",Point,"[-120.6166667, 36.4996667, 10.93]",-120.6166667,36.4996667,10.93
Feature,nc73344735,4.33,"33km W of Petrolia, CA",2020-02-22 19:14:27.580,2020-05-09 21:41:12.040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73344735,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73344735&format=geojson,51.0,4.1,3.37,green,reviewed,0,309,nc,73344735,",nc73344735,us70007uv4,",",nc,us,",",dyfi,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",27.0,0.2533,0.16,286.0,mw,earthquake,"M 4.3 - 33km W of Petrolia, CA",Point,"[-124.6736667, 40.2895, 7.07]",-124.6736667,40.2895,7.07
Feature,us70007scn,3.9,"40 km W of Mentone, Texas",2020-02-18 13:28:06.682,2020-05-02 22:10:20.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us70007scn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70007scn&format=geojson,4.0,3.3,4.568,green,reviewed,0,235,us,70007scn,",us70007scn,",",us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,0.205,0.66,48.0,mwr,earthquake,"M 3.9 - 40 km W of Mentone, Texas",Point,"[-104.0257, 31.7299, 5]",-104.0257,31.7299,5.0
Feature,ci39296624,3.93,"22km NNE of Barstow, CA",2020-02-08 19:34:20.720,2020-06-04 03:43:15.748,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39296624,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39296624&format=geojson,360.0,4.3,6.16,green,reviewed,0,392,ci,39296624,",ci39296624,us70007ln4,",",ci,us,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",46.0,0.2205,0.13,33.0,mw,earthquake,"M 3.9 - 22km NNE of Barstow, CA",Point,"[-116.9671667, 35.095, 2.27]",-116.9671667,35.095,2.27
Feature,nc73334451,4.41,"13km WNW of Toms Place, CA",2020-02-01 18:36:54.340,2020-04-18 22:10:10.040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73334451,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73334451&format=geojson,591.0,4.3,5.78,green,reviewed,0,553,nc,73334451,",nc73334451,us60007m8y,nn00716359,",",nc,us,nn,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",41.0,0.005974,0.05,96.0,mw,earthquake,"M 4.4 - 13km WNW of Toms Place, CA",Point,"[-118.8216667, 37.5891667, 9.78]",-118.8216667,37.5891667,9.78
Feature,ci39281440,4.62,"23km NNE of Barstow, CA",2020-01-25 03:03:34.920,2021-03-20 23:26:23.039,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39281440,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39281440&format=geojson,3615.0,4.2,6.91,green,reviewed,1,748,ci,39281440,",ci39281440,at00q4n75y,us60007fd8,",",ci,at,us,",",dyfi,focal-mechanism,impact-link,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",46.0,0.2228,0.14,33.0,mw,earthquake,"M 4.6 - 23km NNE of Barstow, CA",Point,"[-116.9696667, 35.0975, 3.07]",-116.9696667,35.0975,3.07
Feature,us60007att,4.5,"2 km W of South Hutchinson, Kansas",2020-01-19 19:08:42.322,2022-03-10 05:01:16.174,,https://earthquake.usgs.gov/earthquakes/eventpage/us60007att,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us60007att&format=geojson,3308.0,5.8,6.459,green,reviewed,0,892,us,60007att,",us60007att,",",us,",",dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,0.026,0.29,89.0,mwr,earthquake,"M 4.5 - 2 km W of South Hutchinson, Kansas",Point,"[-97.973, 38.0246, 5]",-97.973,38.0246,5.0
Feature,ci39033039,3.98,"2km WNW of Delta, B.C., MX",2020-01-12 05:21:02.820,2020-04-02 21:28:19.040,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39033039,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39033039&format=geojson,53.0,3.3,6.41,green,reviewed,0,261,ci,39033039,",ci39033039,us70006ymc,",",ci,us,",",dyfi,focal-mechanism,losspager,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",34.0,0.09415,0.31,108.0,mw,earthquake,"M 4.0 - 2km WNW of Delta, B.C., MX",Point,"[-115.2131667, 32.3661667, 27.69]",-115.2131667,32.3661667,27.69
Feature,ci39020663,4.03,"26km S of Port Hueneme, CA",2020-01-02 10:13:00.020,2020-04-02 21:56:45.820,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39020663,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39020663&format=geojson,1967.0,3.8,3.52,green,reviewed,1,630,ci,39020663,",ci39020663,at00q3h5pn,us70006th5,",",ci,at,us,",",dyfi,impact-link,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",80.0,0.2607,0.29,150.0,mw,earthquake,"M 4.0 - 26km S of Port Hueneme, CA",Point,"[-119.2283333, 33.9173333, 5.94]",-119.2283333,33.9173333,5.94
Feature,nc73322626,3.86,"10km ENE of Morgan Hill, CA",2020-01-02 07:16:31.930,2022-02-07 20:55:12.869,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73322626,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73322626&format=geojson,2804.0,5.3,4.58,green,reviewed,1,759,nc,73322626,",nc73322626,at00q3gxjj,us70006tfl,",",nc,at,us,",",dyfi,focal-mechanism,impact-link,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",207.0,0.05156,0.12,41.0,mw,earthquake,"M 3.9 - 10km ENE of Morgan Hill, CA",Point,"[-121.5638333, 37.176, 5.29]",-121.5638333,37.176,5.29
Feature,nc73316566,4.06,"9km SW of Petrolia, CA",2019-12-19 15:30:12.980,2020-03-07 17:47:35.040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73316566,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73316566&format=geojson,31.0,3.4,3.54,green,reviewed,0,264,nc,73316566,",nc73316566,us70006nif,",",nc,us,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,",28.0,0.02026,0.07,231.0,mw,earthquake,"M 4.1 - 9km SW of Petrolia, CA",Point,"[-124.3633333, 40.2758333, 21.4]",-124.3633333,40.2758333,21.4
Feature,nc73315876,4.29,"11km NNW of Cholame, CA",2019-12-17 18:29:21.030,2022-05-23 21:53:25.623,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73315876,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73315876&format=geojson,706.0,4.1,6.22,green,reviewed,0,573,nc,73315876,",nc73315876,us60006sr4,",",nc,us,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",78.0,0.02666,0.08,45.0,mw,earthquake,"M 4.3 - 11km NNW of Cholame, CA",Point,"[-120.356, 35.8058333, 6.25]",-120.356,35.8058333,6.25
Feature,uw61562126,4.53,"3 km NNE of Port Orford, Oregon",2019-11-30 01:45:12.620,2020-02-19 18:58:22.040,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61562126,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61562126&format=geojson,517.0,4.6,4.56,green,reviewed,1,554,uw,61562126,",at00q1re7b,uw61562126,us70006enf,",",at,uw,us,",",dyfi,impact-link,losspager,moment-tensor,origin,phase-data,shake-alert,shakemap,",15.0,,0.25,142.0,ml,earthquake,"M 4.5 - 3 km NNE of Port Orford, Oregon",Point,"[-124.476666666667, 42.776, 16.65]",-124.476666666667,42.776,16.65
Feature,nc73300395,4.15,"1km WSW of The Geysers, CA",2019-11-03 20:34:57.030,2020-01-18 20:00:57.040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73300395,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73300395&format=geojson,146.0,4.2,5.9,green,reviewed,0,326,nc,73300395,",nc73300395,us700062n2,",",nc,us,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",67.0,0.03966,0.13,34.0,mw,earthquake,"M 4.2 - 1km WSW of The Geysers, CA",Point,"[-122.767, 38.775, 3.12]",-122.767,38.775,3.12
Feature,nc73292360,4.71,"17km SSE of Tres Pinos, CA",2019-10-15 19:42:30.540,2022-03-17 21:17:41.666,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73292360,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73292360&format=geojson,6261.0,5.5,6.59,green,reviewed,0,891,nc,73292360,",nc73292360,us70005ufk,",",nc,us,",",dyfi,focal-mechanism,general-text,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,",89.0,0.04759,0.14,54.0,mw,earthquake,"M 4.7 - 17km SSE of Tres Pinos, CA",Point,"[-121.274, 36.6455, 10.1]",-121.274,36.6455,10.1
Feature,nc73291880,4.46,"1km SSE of Pleasant Hill, CA",2019-10-15 05:33:42.810,2022-06-03 01:33:05.947,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73291880,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73291880&format=geojson,45904.0,5.6,6.0,green,reviewed,1,866,nc,73291880,",at00pzei47,nc73291880,us70005u9d,",",at,nc,us,",",dyfi,focal-mechanism,general-text,impact-link,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",148.0,0.0205,0.1,22.0,mw,earthquake,"M 4.5 - 1km SSE of Pleasant Hill, CA",Point,"[-122.057, 37.938, 13.97]",-122.057,37.938,13.97
Feature,us70005p8j,3.8,"19 km N of Snyder, Texas",2019-10-01 07:14:44.211,2019-12-27 15:49:36.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us70005p8j,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70005p8j&format=geojson,27.0,4.3,4.025,green,reviewed,0,234,us,70005p8j,",us70005p8j,",",us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,0.034,0.85,36.0,mwr,earthquake,"M 3.8 - 19 km N of Snyder, Texas",Point,"[-100.8895, 32.8939, 5]",-100.8895,32.8939,5.0
Feature,us70005p48,4.0,"23 km NNE of Snyder, Texas",2019-09-30 21:47:13.102,2019-12-20 19:04:08.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us70005p48,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70005p48&format=geojson,146.0,5.2,4.915,green,reviewed,0,322,us,70005p48,",us70005p48,",",us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,0.066,0.99,30.0,mwr,earthquake,"M 4.0 - 23 km NNE of Snyder, Texas",Point,"[-100.8619, 32.9236, 5]",-100.8619,32.9236,5.0
Feature,nc73271485,3.82,"10km NNW of Pinnacles, CA",2019-09-13 06:50:21.890,2019-12-05 18:31:02.040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73271485,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73271485&format=geojson,89.0,3.6,5.78,green,reviewed,0,257,nc,73271485,",nc73271485,us70005fra,",",nc,us,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",61.0,0.03413,0.09,66.0,mw,earthquake,"M 3.8 - 10km NNW of Pinnacles, CA",Point,"[-121.202, 36.6031667, 6.03]",-121.202,36.6031667,6.03
Feature,nn00703188,4.6,"44 km E of Austin, Nevada",2019-09-10 04:25:55.631,2019-12-05 18:30:53.040,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00703188,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00703188&format=geojson,24.0,4.6,4.952,green,reviewed,0,337,nn,00703188,",nn00703188,us70005dyt,",",nn,us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",53.0,0.857,0.2275,67.17,ml,earthquake,"M 4.6 - 44 km E of Austin, Nevada",Point,"[-116.5599, 39.5419, 9.1]",-116.5599,39.5419,9.1
Feature,us600055xa,4.2,"3 km W of South Hutchinson, Kansas",2019-08-16 12:59:10.201,2020-07-07 22:53:14.522,,https://earthquake.usgs.gov/earthquakes/eventpage/us600055xa,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us600055xa&format=geojson,1075.0,6.1,5.606,green,reviewed,0,881,us,600055xa,",us600055xa,",",us,",",dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,0.697,0.26,188.0,mwr,earthquake,"M 4.2 - 3 km W of South Hutchinson, Kansas",Point,"[-97.9827, 38.0254, 5]",-97.9827,38.0254,5.0
Feature,us600055qk,4.2,"4 km NW of Manhattan, Montana",2019-08-16 00:02:36.718,2020-04-01 02:35:48.852,,https://earthquake.usgs.gov/earthquakes/eventpage/us600055qk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us600055qk&format=geojson,445.0,4.1,5.234,green,reviewed,0,454,us,600055qk,",mb80357599,us600055qk,",",mb,us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,0.027,0.56,44.0,mwr,earthquake,"M 4.2 - 4 km NW of Manhattan, Montana",Point,"[-111.3655, 45.8897, 2.36]",-111.3655,45.8897,2.36
Feature,us6000515j,4.1,"3 km NW of Manhattan, Montana",2019-08-06 04:27:04.883,2020-10-09 18:17:35.458,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000515j,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000515j&format=geojson,744.0,4.3,4.722,green,reviewed,0,579,us,6000515j,",us6000515j,mb80356144,",",us,mb,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,0.03,0.7,46.0,mwr,earthquake,"M 4.1 - 3 km NW of Manhattan, Montana",Point,"[-111.3572, 45.8803, 5]",-111.3572,45.8803,5.0
Feature,ci38644943,4.74,"18km E of Little Lake, CA",2019-07-26 00:42:47.770,2021-10-05 21:47:07.220,,https://earthquake.usgs.gov/earthquakes/eventpage/ci38644943,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci38644943&format=geojson,123.0,4.3,5.94,green,reviewed,0,399,ci,38644943,",ci38644943,us60004vmz,",",ci,us,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,",79.0,0.05071,0.16,23.0,mw,earthquake,"M 4.7 - 18km E of Little Lake, CA",Point,"[-117.7066667, 35.9258333, 3.79]",-117.7066667,35.9258333,3.79
Feature,ci38628799,4.15,"16km S of Searles Valley, CA",2019-07-23 07:45:02.530,2021-10-05 21:30:23.150,,https://earthquake.usgs.gov/earthquakes/eventpage/ci38628799,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci38628799&format=geojson,82.0,4.1,6.11,green,reviewed,0,299,ci,38628799,",ci38628799,us70004r2a,",",ci,us,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,",101.0,0.04011,0.16,25.0,mw,earthquake,"M 4.2 - 16km S of Searles Valley, CA",Point,"[-117.4266667, 35.625, 5.51]",-117.4266667,35.625,5.51
Feature,ci38624623,4.2,"16km S of Twentynine Palms, CA",2019-07-22 16:26:56.070,2021-10-07 20:02:28.510,,https://earthquake.usgs.gov/earthquakes/eventpage/ci38624623,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci38624623&format=geojson,1350.0,4.6,5.83,green,reviewed,0,731,ci,38624623,",ci38624623,us70004qjm,",",ci,us,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,",146.0,0.1088,0.16,34.0,mw,earthquake,"M 4.2 - 16km S of Twentynine Palms, CA",Point,"[-116.045, 33.9966667, 8.23]",-116.045,33.9966667,8.23
Feature,ci38593535,4.64,"9km NE of Coso Junction, CA",2019-07-18 03:59:14.720,2021-10-06 19:26:39.990,,https://earthquake.usgs.gov/earthquakes/eventpage/ci38593535,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci38593535&format=geojson,140.0,4.5,5.66,green,reviewed,0,394,ci,38593535,",ci38593535,us70004mum,",",ci,us,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,",78.0,0.02682,0.18,54.0,mw,earthquake,"M 4.6 - 9km NE of Coso Junction, CA",Point,"[-117.8875, 36.113, 1.56]",-117.8875,36.113,1.56
Feature,ci38585023,4.37,"10km NE of Coso Junction, CA",2019-07-17 02:29:07.380,2021-09-23 20:46:17.110,,https://earthquake.usgs.gov/earthquakes/eventpage/ci38585023,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci38585023&format=geojson,32.0,4.6,5.89,green,reviewed,0,309,ci,38585023,",ci38585023,us70004lzk,",",ci,us,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,",77.0,0.02365,0.19,53.0,mw,earthquake,"M 4.4 - 10km NE of Coso Junction, CA",Point,"[-117.884, 36.116, 5.3]",-117.884,36.116,5.3
Feature,ci38583335,4.47,"19km NNE of Ridgecrest, CA",2019-07-16 20:15:36.780,2021-09-01 22:55:47.480,,https://earthquake.usgs.gov/earthquakes/eventpage/ci38583335,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci38583335&format=geojson,240.0,3.9,6.41,green,reviewed,0,401,ci,38583335,",ci38583335,us70004lr2,",",ci,us,",",dyfi,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,",89.0,0.0348,0.2,31.0,mw,earthquake,"M 4.5 - 19km NNE of Ridgecrest, CA",Point,"[-117.6143333, 35.7836667, 3.56]",-117.6143333,35.7836667,3.56
Feature,nc73225421,4.31,"12km WSW of Byron, CA",2019-07-16 20:11:01.470,2020-07-02 08:55:30.238,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73225421,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73225421&format=geojson,10938.0,4.1,6.09,green,reviewed,0,696,nc,73225421,",nc73225421,us70004lr0,",",nc,us,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,",136.0,0.03726,0.14,75.0,mw,earthquake,"M 4.3 - 12km WSW of Byron, CA",Point,"[-121.7568333, 37.8186667, 12.38]",-121.7568333,37.8186667,12.38
Feature,ci38572055,4.21,"9km E of Coso Junction, CA",2019-07-15 08:38:45.240,2021-08-20 22:01:48.280,,https://earthquake.usgs.gov/earthquakes/eventpage/ci38572055,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci38572055&format=geojson,37.0,3.8,5.95,green,reviewed,0,287,ci,38572055,",ci38572055,us70004kg2,",",ci,us,",",dyfi,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,",74.0,0.05794,0.16,52.0,mw,earthquake,"M 4.2 - 9km E of Coso Junction, CA",Point,"[-117.8506667, 36.056, 2.26]",-117.8506667,36.056,2.26
Feature,us70004jv8,4.0,"11 km NNE of Manhattan, Montana",2019-07-14 01:52:45.905,2021-08-25 18:59:01.481,,https://earthquake.usgs.gov/earthquakes/eventpage/us70004jv8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70004jv8&format=geojson,650.0,4.1,4.587,green,reviewed,0,513,us,70004jv8,",us70004jv8,mb80352009,",",us,mb,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,0.061,1.11,50.0,mwr,earthquake,"M 4.0 - 11 km NNE of Manhattan, Montana",Point,"[-111.2715, 45.9495, 6.31]",-111.2715,45.9495,6.31
Feature,ci38548295,4.9,"8km ENE of Ridgecrest, CA",2019-07-12 13:11:37.990,2021-08-16 20:18:35.990,,https://earthquake.usgs.gov/earthquakes/eventpage/ci38548295,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci38548295&format=geojson,2150.0,5.3,6.36,green,reviewed,0,899,ci,38548295,",ci38548295,us70004iz6,",",ci,us,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,",103.0,0.02027,0.16,16.0,mw,earthquake,"M 4.9 - 8km ENE of Ridgecrest, CA",Point,"[-117.5861667, 35.6368333, 9.48]",-117.5861667,35.6368333,9.48
Feature,uw61535372,4.58,"2 km S of Roosevelt, Washington",2019-07-12 09:51:38.340,2020-12-16 03:06:17.822,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61535372,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61535372&format=geojson,17113.0,4.7,4.6,green,reviewed,1,793,uw,61535372,",at00puiwq1,us70004iwe,uw61535372,",",at,us,uw,",",dyfi,impact-link,losspager,moment-tensor,origin,phase-data,shakemap,",75.0,,0.44,37.0,ml,earthquake,"M 4.6 - 2 km S of Roosevelt, Washington",Point,"[-122.016333333333, 47.8728333333333, 28.82]",-122.016333333333,47.8728333333333,28.82
