type,id,properties.mag,properties.place,properties.time,properties.updated,properties.tz,properties.url,properties.detail,properties.felt,properties.cdi,properties.mmi,properties.alert,properties.status,properties.tsunami,properties.sig,properties.net,properties.code,properties.ids,properties.sources,properties.types,properties.nst,properties.dmin,properties.rms,properties.gap,properties.magType,properties.type,properties.title,geometry.type,geometry.coordinates,Longitud,Latitud,Profundidad
Feature,us70003abu,5.4,"186 km E of Hachinohe, Japan",2019-04-22 17:45:18.131,2019-06-26 20:55:15.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us70003abu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70003abu&format=geojson,4.0,3.1,0.0,green,reviewed,0,450,us,70003abu,",us70003abu,",",us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,1.41,0.86,79.0,mww,earthquake,"M 5.4 - 186 km E of Hachinohe, Japan",Point,"[143.6948, 40.6623, 10]",143.6948,40.6623,10.0
Feature,us700034d3,6.0,"143 km NE of Miyako, Japan",2019-04-11 08:18:21.380,2019-06-20 19:03:16.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us700034d3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us700034d3&format=geojson,16.0,3.4,0.0,green,reviewed,0,559,us,700034d3,",us700034d3,",",us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,1.607,0.66,50.0,mww,earthquake,"M 6.0 - 143 km NE of Miyako, Japan",Point,"[143.2985, 40.4096, 18]",143.2985,40.4096,18.0
Feature,us2000kc3p,5.5,"162 km ESE of Nago, Japan",2019-04-08 04:12:40.096,2019-06-18 15:50:51.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000kc3p,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000kc3p&format=geojson,6.0,3.0,0.0,green,reviewed,0,467,us,2000kc3p,",us2000kc3p,",",us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,1.281,0.97,24.0,mww,earthquake,"M 5.5 - 162 km ESE of Nago, Japan",Point,"[129.5878, 26.329, 10]",129.5878,26.329,10.0
Feature,us2000kans,5.9,"Izu Islands, Japan region",2019-04-05 09:56:52.723,2019-06-18 15:50:25.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000kans,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000kans&format=geojson,,,0.0,green,reviewed,0,536,us,2000kans,",us2000kans,",",us,",",losspager,moment-tensor,origin,phase-data,shakemap,",,2.859,1.01,11.0,mww,earthquake,"M 5.9 - Izu Islands, Japan region",Point,"[138.6839, 30.4095, 383]",138.6839,30.4095,383.0
Feature,us1000jm4k,5.2,"45 km E of Takanabe, Japan",2019-03-27 00:11:22.461,2019-06-08 20:51:14.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us1000jm4k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000jm4k&format=geojson,10.0,3.8,3.56,green,reviewed,0,420,us,1000jm4k,",us1000jm4k,",",us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,1.34,0.76,52.0,mww,earthquake,"M 5.2 - 45 km E of Takanabe, Japan",Point,"[131.9791, 32.1572, 16.55]",131.9791,32.1572,16.55
Feature,us1000jdig,5.2,"Volcano Islands, Japan region",2019-03-11 09:33:47.697,2019-05-24 21:21:31.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us1000jdig,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000jdig&format=geojson,,,0.0,green,reviewed,0,416,us,1000jdig,",us1000jdig,",",us,",",losspager,moment-tensor,origin,phase-data,shakemap,",,1.624,1.12,36.0,mww,earthquake,"M 5.2 - Volcano Islands, Japan region",Point,"[141.4623, 25.6001, 15.45]",141.4623,25.6001,15.45
Feature,us1000jd8k,5.7,"133 km E of Iwaki, Japan",2019-03-10 17:10:52.490,2022-08-08 12:50:26.160,,https://earthquake.usgs.gov/earthquakes/eventpage/us1000jd8k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000jd8k&format=geojson,7.0,2.0,0.0,green,reviewed,0,501,us,1000jd8k,",us1000jd8k,",",us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,1.622,0.63,27.0,mww,earthquake,"M 5.7 - 133 km E of Iwaki, Japan",Point,"[142.3585, 36.8322, 13]",142.3585,36.8322,13.0
Feature,us1000j9wi,5.4,"Izu Islands, Japan region",2019-03-02 15:51:53.110,2019-05-14 18:36:17.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us1000j9wi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000j9wi&format=geojson,,,0.0,green,reviewed,0,449,us,1000j9wi,",us1000j9wi,",",us,",",losspager,moment-tensor,origin,phase-data,shakemap,",,2.914,1.31,62.0,mww,earthquake,"M 5.4 - Izu Islands, Japan region",Point,"[142.0072, 30.8682, 10]",142.0072,30.8682,10.0
Feature,us1000j9s1,5.9,"187 km SE of Nemuro, Japan",2019-03-02 03:22:54.088,2019-05-14 18:36:16.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us1000j9s1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000j9s1&format=geojson,11.0,3.1,0.0,green,reviewed,0,539,us,1000j9s1,",us1000j9s1,",",us,",",dyfi,ground-failure,losspager,moment-tensor,origin,phase-data,shakemap,",,2.786,0.95,20.0,mww,earthquake,"M 5.9 - 187 km SE of Nemuro, Japan",Point,"[146.894, 41.9469, 18.73]",146.894,41.9469,18.73
Feature,us2000jl3a,5.4,"25 km ESE of Chitose, Japan",2019-02-21 12:22:40.100,2020-07-10 17:26:08.543,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000jl3a,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000jl3a&format=geojson,101.0,5.6,5.902,green,reviewed,0,505,us,2000jl3a,",us2000jl3a,",",us,",",dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,1.165,1.22,32.0,mww,earthquake,"M 5.4 - 25 km ESE of Chitose, Japan",Point,"[141.9473, 42.76, 28]",141.9473,42.76,28.0
Feature,us2000j94y,5.5,"64 km ESE of Hachinohe, Japan",2019-01-26 08:23:03.140,2022-08-08 11:50:26.167,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000j94y,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000j94y&format=geojson,10.0,5.4,3.779,green,reviewed,0,471,us,2000j94y,",us2000j94y,",",us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,0.992,0.67,90.0,mww,earthquake,"M 5.5 - 64 km ESE of Hachinohe, Japan",Point,"[142.2224, 40.3332, 48.24]",142.2224,40.3332,48.24
Feature,us2000j1d4,6.3,"16 km SSE of Nishinoomote, Japan",2019-01-08 12:39:30.950,2022-08-08 11:22:13.671,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000j1d4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000j1d4&format=geojson,18.0,3.8,5.788,green,reviewed,0,617,us,2000j1d4,",us2000j1d4,",",us,",",dyfi,ground-failure,losspager,moment-tensor,origin,phase-data,shakemap,",,2.534,0.83,26.0,mww,earthquake,"M 6.3 - 16 km SSE of Nishinoomote, Japan",Point,"[131.0441, 30.5872, 35]",131.0441,30.5872,35.0
Feature,us2000j0n0,5.7,"Volcano Islands, Japan region",2019-01-05 22:54:14.440,2019-03-08 17:50:16.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000j0n0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000j0n0&format=geojson,,,2.17,green,reviewed,0,500,us,2000j0n0,",us2000j0n0,",",us,",",losspager,moment-tensor,origin,phase-data,shakemap,",,2.485,0.75,20.0,mww,earthquake,"M 5.7 - Volcano Islands, Japan region",Point,"[144.5691, 25.8233, 14.28]",144.5691,25.8233,14.28
Feature,us2000iyzj,5.2,"58 km E of Shizunai-furukawach?, Japan",2018-12-29 19:08:30.410,2022-05-03 20:04:22.291,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000iyzj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000iyzj&format=geojson,28.0,3.7,4.02,green,reviewed,0,426,us,2000iyzj,",us2000iyzj,iscgem619832384,",",us,iscgem,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,0.341,0.77,57.0,mww,earthquake,"M 5.2 - 58 km E of Shizunai-furukawach?, Japan",Point,"[143.079, 42.3513, 52]",143.079,42.3513,52.0
Feature,us2000iym6,5.1,"120 km SSE of Kuril’sk, Russia",2018-12-28 13:03:34.270,2019-03-05 17:46:37.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000iym6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000iym6&format=geojson,,,0.0,green,reviewed,0,400,us,2000iym6,",us2000iym6,",",us,",",losspager,moment-tensor,origin,phase-data,shakemap,",,4.269,0.84,47.0,mww,earthquake,"M 5.1 - 120 km SSE of Kuril’sk, Russia",Point,"[148.5256, 44.2442, 58.44]",148.5256,44.2442,58.44
Feature,us2000iwx0,5.5,"169 km SE of Katsuura, Japan",2018-12-24 00:43:11.310,2022-05-03 19:58:38.883,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000iwx0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000iwx0&format=geojson,,,0.0,green,reviewed,0,465,us,2000iwx0,",us2000iwx0,iscgem616643997,",",us,iscgem,",",losspager,moment-tensor,origin,phase-data,shakemap,",,1.78,0.69,31.0,mww,earthquake,"M 5.5 - 169 km SE of Katsuura, Japan",Point,"[141.6226, 34.0619, 9.22]",141.6226,34.0619,9.22
Feature,us2000iwwp,5.6,"174 km SE of Katsuura, Japan",2018-12-24 00:18:07.020,2022-05-03 19:42:27.509,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000iwwp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000iwwp&format=geojson,,,3.31,green,reviewed,0,482,us,2000iwwp,",us2000iwwp,iscgem614460402,",",us,iscgem,",",losspager,moment-tensor,origin,phase-data,shakemap,",,1.839,0.82,26.0,mww,earthquake,"M 5.6 - 174 km SE of Katsuura, Japan",Point,"[141.6992, 34.0702, 13.04]",141.6992,34.0702,13.04
Feature,us1000hxal,5.4,"127 km SSE of Shizunai-furukawach?, Japan",2018-11-28 02:23:24.910,2022-08-08 10:17:44.057,,https://earthquake.usgs.gov/earthquakes/eventpage/us1000hxal,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000hxal&format=geojson,3.0,3.1,3.52,green,reviewed,0,450,us,1000hxal,",us1000hxal,iscgem616643602,",",us,iscgem,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,0.65,0.56,19.0,mww,earthquake,"M 5.4 - 127 km SSE of Shizunai-furukawach?, Japan",Point,"[143.1793, 41.3642, 9]",143.1793,41.3642,9.0
Feature,us1000hujf,5.5,"34 km W of Nagata, Japan",2018-11-20 19:09:48.840,2022-05-03 19:39:17.629,,https://earthquake.usgs.gov/earthquakes/eventpage/us1000hujf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000hujf&format=geojson,2.0,4.1,3.913,green,reviewed,0,466,us,1000hujf,",us1000hujf,iscgem614241510,",",us,iscgem,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,2.783,0.87,30.0,mww,earthquake,"M 5.5 - 34 km W of Nagata, Japan",Point,"[130.0667, 30.42, 123]",130.0667,30.42,123.0
Feature,us2000i6sc,5.9,"55 km NNW of Otrada, Russia",2018-11-04 19:26:03.380,2022-08-08 09:51:04.535,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000i6sc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000i6sc&format=geojson,4.0,3.4,4.62,green,reviewed,0,537,us,2000i6sc,",us2000i6sc,iscgem616643328,",",us,iscgem,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,2.238,0.87,61.0,mww,earthquake,"M 5.9 - 55 km NNW of Otrada, Russia",Point,"[145.6552, 44.5478, 9]",145.6552,44.5478,9.0
Feature,us1000hiby,5.5,"Izu Islands, Japan region",2018-10-29 01:27:44.280,2022-05-03 19:37:06.941,,https://earthquake.usgs.gov/earthquakes/eventpage/us1000hiby,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000hiby&format=geojson,2.0,2.0,3.2,green,reviewed,0,466,us,1000hiby,",us1000hiby,iscgem613516469,",",us,iscgem,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,1.542,0.98,26.0,mww,earthquake,"M 5.5 - Izu Islands, Japan region",Point,"[140.2515, 31.6133, 94]",140.2515,31.6133,94.0
Feature,us1000hhe5,5.6,"57 km NW of Otrada, Russia",2018-10-26 03:04:53.530,2022-05-03 19:36:43.734,,https://earthquake.usgs.gov/earthquakes/eventpage/us1000hhe5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000hhe5&format=geojson,1.0,2.0,4.71,green,reviewed,0,483,us,1000hhe5,",us1000hhe5,iscgem613514221,",",us,iscgem,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,2.091,0.99,54.0,mww,earthquake,"M 5.6 - 57 km NW of Otrada, Russia",Point,"[145.4594, 44.4943, 10]",145.4594,44.4943,10.0
Feature,us1000hh6r,5.7,"43 km ESE of Ishinomaki, Japan",2018-10-25 18:36:09.090,2022-08-08 09:28:09.963,,https://earthquake.usgs.gov/earthquakes/eventpage/us1000hh6r,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000hh6r&format=geojson,43.0,4.1,4.4,green,reviewed,0,517,us,1000hh6r,",us1000hh6r,iscgem613513848,",",us,iscgem,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,0.903,0.86,62.0,mww,earthquake,"M 5.7 - 43 km ESE of Ishinomaki, Japan",Point,"[141.785, 38.3158, 40]",141.785,38.3158,40.0
Feature,us2000him5,5.4,"166 km E of Nago, Japan",2018-09-22 10:58:01.710,2022-05-03 19:31:26.975,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000him5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000him5&format=geojson,,,2.97,green,reviewed,0,449,us,2000him5,",us2000him5,iscgem612739752,",",us,iscgem,",",losspager,moment-tensor,origin,phase-data,shakemap,",,1.249,0.75,36.0,mww,earthquake,"M 5.4 - 166 km E of Nago, Japan",Point,"[129.6566, 26.6637, 10]",129.6566,26.6637,10.0
Feature,us2000hf73,5.6,"153 km E of Nago, Japan",2018-09-15 16:24:34.810,2022-05-03 20:04:10.193,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000hf73,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000hf73&format=geojson,5.0,2.2,3.37,green,reviewed,0,484,us,2000hf73,",us2000hf73,iscgem619248342,",",us,iscgem,",",dyfi,ground-failure,losspager,moment-tensor,origin,phase-data,shakemap,",,1.152,0.69,31.0,mww,earthquake,"M 5.6 - 153 km E of Nago, Japan",Point,"[129.5279, 26.5742, 10.2]",129.5279,26.5742,10.2
Feature,us2000hf24,5.7,"161 km E of Nago, Japan",2018-09-15 08:05:29.100,2022-05-03 19:53:29.776,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000hf24,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000hf24&format=geojson,2.0,2.7,3.5,green,reviewed,0,500,us,2000hf24,",us2000hf24,iscgem616327190,",",us,iscgem,",",dyfi,ground-failure,losspager,moment-tensor,origin,phase-data,shakemap,",,1.198,0.54,35.0,mww,earthquake,"M 5.7 - 161 km E of Nago, Japan",Point,"[129.6017, 26.6827, 10]",129.6017,26.6827,10.0
Feature,us2000hf01,5.4,"156 km E of Nago, Japan",2018-09-15 04:40:19.690,2022-05-03 19:30:26.854,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000hf01,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000hf01&format=geojson,,,3.06,green,reviewed,0,449,us,2000hf01,",us2000hf01,iscgem612719019,",",us,iscgem,",",ground-failure,losspager,moment-tensor,origin,phase-data,shakemap,",,1.158,0.6,55.0,mww,earthquake,"M 5.4 - 156 km E of Nago, Japan",Point,"[129.5594, 26.6974, 10]",129.5594,26.6974,10.0
Feature,us2000hewm,5.7,"165 km E of Nago, Japan",2018-09-15 00:08:21.430,2022-05-03 19:30:25.538,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000hewm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000hewm&format=geojson,15.0,3.4,3.48,green,reviewed,0,505,us,2000hewm,",us2000hewm,iscgem612719018,",",us,iscgem,",",dyfi,ground-failure,losspager,moment-tensor,origin,phase-data,shakemap,",,1.229,0.67,24.0,mww,earthquake,"M 5.7 - 165 km E of Nago, Japan",Point,"[129.6429, 26.7302, 9.32]",129.6429,26.7302,9.32
Feature,us2000h6i8,5.6,"Bonin Islands, Japan region",2018-09-01 15:43:00.730,2022-05-03 19:28:42.574,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000h6i8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000h6i8&format=geojson,,,2.11,green,reviewed,0,482,us,2000h6i8,",us2000h6i8,at00pedvnp,iscgem612678110,",",us,at,iscgem,",",ground-failure,losspager,moment-tensor,origin,phase-data,shakemap,",,2.191,1.02,25.0,mww,earthquake,"M 5.6 - Bonin Islands, Japan region",Point,"[139.9127, 27.9555, 435]",139.9127,27.9555,435.0
Feature,us1000g4th,5.5,"242 km ESE of ?funato, Japan",2018-08-07 15:12:57.530,2022-05-03 19:26:14.047,,https://earthquake.usgs.gov/earthquakes/eventpage/us1000g4th,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000g4th&format=geojson,12.0,2.7,2.46,green,reviewed,0,469,us,1000g4th,",us1000g4th,iscgem612482018,",",us,iscgem,",",dyfi,ground-failure,losspager,moment-tensor,origin,phase-data,shakemap,",,2.583,0.75,32.0,mww,earthquake,"M 5.5 - 242 km ESE of ?funato, Japan",Point,"[144.0549, 37.8857, 14.47]",144.0549,37.8857,14.47
Feature,us2000gi03,5.5,"23 km NE of Iwaki, Japan",2018-07-31 08:42:20.550,2022-05-03 20:04:11.400,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000gi03,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000gi03&format=geojson,40.0,3.8,5.857,green,reviewed,0,481,us,2000gi03,",us2000gi03,iscgem619372114,",",us,iscgem,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,0.73,0.75,33.0,mww,earthquake,"M 5.5 - 23 km NE of Iwaki, Japan",Point,"[141.0967, 37.1788, 10.9]",141.0967,37.1788,10.9
Feature,us2000gd8e,5.3,"282 km ESE of Katsuren-haebaru, Japan",2018-07-25 04:20:30.270,2018-10-09 16:43:31.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000gd8e,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000gd8e&format=geojson,,,3.23,green,reviewed,0,432,us,2000gd8e,",us2000gd8e,",",us,",",losspager,moment-tensor,origin,phase-data,shakemap,",,0.8,0.75,44.0,mww,earthquake,"M 5.3 - 282 km ESE of Katsuren-haebaru, Japan",Point,"[130.4836, 25.3772, 10]",130.4836,25.3772,10.0
Feature,us2000fz0q,5.9,"27 km SE of ?hara, Japan",2018-07-07 11:23:50.050,2022-05-03 19:21:26.726,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000fz0q,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000fz0q&format=geojson,311.0,5.6,5.064,green,reviewed,0,710,us,2000fz0q,",us2000fz0q,iscgem612285227,",",us,iscgem,",",dyfi,ground-failure,losspager,moment-tensor,origin,phase-data,shakemap,",,2.066,0.97,37.0,mww,earthquake,"M 5.9 - 27 km SE of ?hara, Japan",Point,"[140.6424, 35.1073, 40]",140.6424,35.1073,40.0
Feature,us1000ehc2,5.4,"103 km E of Shikotan, Russia",2018-06-02 09:48:09.140,2022-05-03 19:15:30.605,,https://earthquake.usgs.gov/earthquakes/eventpage/us1000ehc2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000ehc2&format=geojson,,,3.5,green,reviewed,0,449,us,1000ehc2,",us1000ehc2,iscgem611975273,",",us,iscgem,",",losspager,moment-tensor,origin,phase-data,shakemap,",,3.889,0.51,67.0,mww,earthquake,"M 5.4 - 103 km E of Shikotan, Russia",Point,"[147.9844, 43.9796, 15]",147.9844,43.9796,15.0
Feature,us1000e7fh,5.7,"70 km S of Nemuro, Japan",2018-05-17 18:42:13.240,2022-05-03 19:13:27.802,,https://earthquake.usgs.gov/earthquakes/eventpage/us1000e7fh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000e7fh&format=geojson,1.0,2.7,3.83,green,reviewed,0,500,us,1000e7fh,",us1000e7fh,iscgem611938276,",",us,iscgem,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,1.92,0.86,48.0,mww,earthquake,"M 5.7 - 70 km S of Nemuro, Japan",Point,"[145.586, 42.6846, 30]",145.586,42.6846,30.0
Feature,us1000dr71,5.5,"12 km ENE of Nemuro, Japan",2018-04-24 08:53:21.860,2022-08-08 02:33:22.645,,https://earthquake.usgs.gov/earthquakes/eventpage/us1000dr71,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000dr71&format=geojson,2.0,2.5,4.142,green,reviewed,0,466,us,1000dr71,",us1000dr71,iscgem616640881,",",us,iscgem,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,2.315,0.8,81.0,mww,earthquake,"M 5.5 - 12 km ENE of Nemuro, Japan",Point,"[145.7259, 43.3482, 83]",145.7259,43.3482,83.0
Feature,us2000dwh6,5.7,"8 km NNE of ?dach?-?da, Japan",2018-04-08 16:32:31.520,2022-05-03 20:04:09.031,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000dwh6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000dwh6&format=geojson,172.0,5.7,7.067,green,reviewed,0,598,us,2000dwh6,",us2000dwh6,iscgem618964353,",",us,iscgem,",",dyfi,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",,1.875,0.74,36.0,mww,earthquake,"M 5.7 - 8 km NNE of ?dach?-?da, Japan",Point,"[132.5528, 35.2588, 10.34]",132.5528,35.2588,10.34
Feature,us1000d8vk,5.7,"276 km SSE of Tateyama, Japan",2018-03-25 14:37:23.170,2022-05-03 18:50:50.365,,https://earthquake.usgs.gov/earthquakes/eventpage/us1000d8vk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000d8vk&format=geojson,36.0,3.1,3.52,green,reviewed,0,511,us,1000d8vk,",us1000d8vk,iscgem611818836,",",us,iscgem,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,0.903,0.9,29.0,mww,earthquake,"M 5.7 - 276 km SSE of Tateyama, Japan",Point,"[140.6901, 32.5916, 50]",140.6901,32.5916,50.0
Feature,us2000d7pu,5.6,"65 km E of Namie, Japan",2018-02-25 16:28:39.540,2022-05-03 20:04:01.574,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000d7pu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000d7pu&format=geojson,113.0,4.3,4.0,green,reviewed,0,531,us,2000d7pu,",us2000d7pu,iscgem618665480,",",us,iscgem,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,0.795,0.66,60.0,mww,earthquake,"M 5.6 - 65 km E of Namie, Japan",Point,"[141.7329, 37.5968, 30.57]",141.7329,37.5968,30.57
Feature,us2000cnnl,6.3,"99 km ENE of Misawa, Japan",2018-01-24 10:51:19.090,2022-05-03 20:03:04.447,,https://earthquake.usgs.gov/earthquakes/eventpage/us2000cnnl,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000cnnl&format=geojson,57.0,5.3,4.57,green,reviewed,0,641,us,2000cnnl,",us2000cnnl,iscgem618237460,",",us,iscgem,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,1.061,0.88,51.0,mww,earthquake,"M 6.3 - 99 km ENE of Misawa, Japan",Point,"[142.4323, 41.1034, 31]",142.4323,41.1034,31.0
Feature,us1000bzhb,5.5,"Izu Islands, Japan region",2018-01-03 21:30:21.940,2018-03-23 23:16:49.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us1000bzhb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000bzhb&format=geojson,12.0,3.8,3.19,green,reviewed,0,470,us,1000bzhb,",us1000bzhb,",",us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,2.926,1.05,18.0,mww,earthquake,"M 5.5 - Izu Islands, Japan region",Point,"[140.5205, 29.6374, 9.46]",140.5205,29.6374,9.46
Feature,us1000bu46,5.8,"Izu Islands, Japan region",2017-12-21 03:00:18.550,2022-05-03 19:44:37.932,,https://earthquake.usgs.gov/earthquakes/eventpage/us1000bu46,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000bu46&format=geojson,,,2.69,green,reviewed,0,518,us,1000bu46,",us1000bu46,iscgem614999734,",",us,iscgem,",",losspager,moment-tensor,origin,phase-data,shakemap,",,2.223,0.62,26.0,mww,earthquake,"M 5.8 - Izu Islands, Japan region",Point,"[142.6475, 29.2899, 10]",142.6475,29.2899,10.0
