id,mag,place,time,updated,cdi,status,tsunami,sig,ids,nst,dmin,rms,gap,Longitud,Latitud,profundidad
nc73495190,2.52,"8km NNE of Cayucos, CA",2020-12-08 13:00:06.930,2022-08-09 01:43:10.420,2.9,reviewed,0,99,",nc73495190,us7000cp58,",38.0,0.111,0.05,150.0,-120.843,35.5056667,4.1
us7000cp4b,2.5,"55 km S of Whites City, New Mexico",2020-12-08 09:24:10.099,2021-02-12 22:40:25.040,,reviewed,0,96,",us7000cp4b,",43.0,0.069,0.39,57.0,-104.42,31.6731,10.08
nc73495050,2.6,"8km NNE of Cayucos, CA",2020-12-08 03:38:41.660,2021-02-12 22:40:21.040,2.9,reviewed,0,107,",nc73495050,us7000cp29,",48.0,0.112,0.05,150.0,-120.8455,35.5058333,4.0
us7000cny6,2.8,southern Idaho,2020-12-07 21:24:10.621,2022-08-09 01:42:35.804,3.4,reviewed,0,121,",mb80478889,us7000cny6,",43.0,0.105,0.54,35.0,-114.8545,44.2703,12.84
us7000cnxx,3.5,"14 km ESE of Wright, Wyoming",2020-12-07 20:57:24.580,2021-02-12 22:37:59.040,,reviewed,0,188,",us7000cnxx,",43.0,1.015,0.63,72.0,-105.3216,43.7105,0.0
nn00790525,2.5,"33 km SE of Mina, Nevada",2020-12-07 19:21:15.475,2021-02-12 22:40:10.040,1.0,reviewed,0,96,",nn00790525,us7000cnwv,",8.0,0.008,0.0677,123.94,-117.8612,38.1628,5.7
nn00790459,2.6,"24 km S of Mina, Nevada",2020-12-07 11:05:06.296,2021-02-12 22:39:59.040,,reviewed,0,104,",us7000cntc,nn00790459,",29.0,0.027,0.1477,76.58,-118.0855,38.167,4.6
nn00790418,3.5,"31 km SE of Mina, Nevada",2020-12-07 08:31:17.123,2021-02-12 22:39:57.040,3.1,reviewed,0,189,",nn00790418,us7000cnsq,",33.0,0.017,0.1532,40.31,-117.8765,38.178,8.7
ci39487247,2.53,"13km SSE of Maneadero, B.C., MX",2020-12-07 04:12:25.430,2021-02-12 22:40:12.040,,reviewed,0,98,",ci39487247,us7000cnyc,",10.0,0.289,0.17,224.0,-116.507,31.6113333,15.91
ci39487231,3.33,"4km ENE of Westmorland, CA",2020-12-07 03:58:09.560,2021-02-12 22:39:53.040,4.6,reviewed,0,178,",ci39487231,us7000cnrl,",58.0,0.007,0.24,39.0,-115.5841667,33.0455,12.9
ci39487087,3.07,"20km ESE of Little Lake, CA",2020-12-07 00:24:47.200,2021-02-12 22:39:52.040,2.0,reviewed,0,145,",ci39487087,us7000cnqy,",39.0,0.076,0.15,32.0,-117.7008333,35.8835,2.62
us7000cnql,2.8,"58 km S of Whites City, New Mexico",2020-12-06 22:47:14.965,2021-02-12 22:39:50.040,,reviewed,0,121,",us7000cnql,",43.0,0.12,0.64,59.0,-104.308,31.6532,11.44
us7000cnq3,3.3,"26 km ESE of Wright, Wyoming",2020-12-06 21:35:51.603,2021-02-12 22:37:59.040,,reviewed,0,168,",us7000cnq3,",43.0,0.969,0.51,78.0,-105.2027,43.6438,0.0
nn00790309,2.6,"25 km S of Mina, Nevada",2020-12-06 21:19:16.230,2021-02-12 22:39:49.040,,reviewed,0,104,",us7000cnq0,nn00790309,",28.0,0.013,0.1155,68.58,-118.0663,38.1658,6.0
nn00790301,3.0,"39 km SE of Mina, Nevada",2020-12-06 20:40:21.115,2021-02-12 22:39:48.040,,reviewed,0,138,",us7000cnpw,nn00790301,",25.0,0.043,0.1232,70.66,-117.7469,38.1848,10.7
uu60420897,2.62,"68 km SSE of Mammoth, Wyoming",2020-12-06 16:57:22.310,2021-02-12 22:39:45.040,,reviewed,0,106,",us7000cnp1,uu60420897,",21.0,0.043,0.16,74.0,-110.3061667,44.4325,6.02
nc73494460,2.74,"8km WSW of Petrolia, CA",2020-12-06 16:34:15.100,2021-02-12 22:39:44.040,,reviewed,0,116,",nc73494460,us7000cnnx,",22.0,0.02,0.07,232.0,-124.3683333,40.2833333,19.93
ci39486671,3.62,"6km SSW of Warner Springs, CA",2020-12-06 15:17:53.130,2022-11-27 19:52:02.091,4.2,reviewed,0,622,",ci39486671,us7000cnnm,",138.0,0.042,0.21,12.0,-116.6693333,33.237,9.2
nn00790273,2.6,"34 km SE of Mina, Nevada",2020-12-06 15:14:18.230,2021-02-12 22:39:42.040,,reviewed,0,104,",us7000cnnk,nn00790273,",26.0,0.027,0.0927,50.23,-117.8379,38.168,3.1
nc73494405,4.39,"13km W of Lakeport, CA",2020-12-06 15:03:33.260,2021-02-12 22:39:42.040,4.8,reviewed,1,776,",ew1607267013,at00qkxb5x,nc73494405,us7000cnnf,",74.0,0.044,0.1,52.0,-123.0671667,39.0376667,4.95
nn00790190,2.6,"23 km S of Mina, Nevada",2020-12-06 12:12:21.403,2021-02-12 22:39:40.040,,reviewed,0,104,",us7000cnmk,nn00790190,",28.0,0.02,0.1319,59.57,-118.0569,38.1789,3.4
us7000cnlv,2.7,"52 km S of Whites City, New Mexico",2020-12-06 09:58:41.980,2021-02-12 22:39:40.040,,reviewed,0,112,",us7000cnlv,",43.0,0.086,0.82,47.0,-104.409,31.7059,5.0
ci39486375,2.52,"1km NW of Bell, CA",2020-12-06 06:21:34.000,2021-02-12 22:39:37.040,4.1,reviewed,0,205,",ci39486375,us7000cnkn,",99.0,0.036,0.23,27.0,-118.192,33.9826667,13.6
uw61694447,2.52,"10 km NNW of Hoquiam, Washington",2020-12-06 04:38:03.810,2021-02-12 22:39:36.040,2.5,reviewed,0,98,",us7000cnk5,uw61694447,",25.0,0.123,0.25,76.0,-123.937333333333,47.0705,35.37
nn00790075,2.7,"25 km S of Mina, Nevada",2020-12-06 01:35:46.906,2022-08-09 01:40:46.227,2.2,reviewed,0,112,",nn00790075,us7000cniw,",27.0,0.03,0.1182,77.08,-118.0904,38.1609,4.7
us7000cnil,2.5,"23 km NW of Stanley, Idaho",2020-12-06 00:59:52.256,2021-02-12 22:39:33.040,,reviewed,0,96,",mb80478724,us7000cnil,",43.0,0.196,0.64,63.0,-115.1757,44.338,11.0
nn00790036,2.8,"25 km SSE of Mina, Nevada",2020-12-05 23:46:51.638,2021-02-12 22:39:32.040,,reviewed,0,121,",us7000cni8,nn00790036,",27.0,0.008,0.1416,58.47,-118.0525,38.1681,6.8
ci39486175,2.65,"29km ENE of Barstow, CA",2020-12-05 23:44:24.740,2021-02-12 22:39:32.040,2.0,reviewed,0,108,",ci39486175,us7000cni6,",51.0,0.128,0.16,49.0,-116.7116667,34.9645,9.22
uu60420837,3.2,"17 km S of Point of Rocks, Wyoming",2020-12-05 18:37:49.090,2020-12-07 21:13:14.950,,reviewed,0,158,",uu60420837,",8.0,0.562,0.08,188.0,-108.7661667,41.5238333,-2.0
nn00789921,3.2,"27 km S of Mina, Nevada",2020-12-05 16:06:49.676,2021-02-12 22:39:28.040,2.2,reviewed,0,158,",nn00789921,us7000cng3,",28.0,0.044,0.1234,54.81,-118.1052,38.1449,5.6
ci39485839,3.25,"14km SW of Coronado, CA",2020-12-05 13:48:12.370,2022-07-25 12:19:20.447,3.8,reviewed,0,210,",ci39485839,us7000cnfe,",47.0,0.135,0.16,200.0,-117.29,32.5916667,15.71
nn00789874,2.6,California-Nevada border region,2020-12-05 13:18:27.732,2021-02-12 22:39:26.040,,reviewed,0,104,",us7000cnf9,nn00789874,",22.0,0.003,0.1138,139.3,-118.0544,38.1623,6.4
nn00789846,2.5,"38 km SE of Mina, Nevada",2020-12-05 11:25:44.280,2021-02-12 22:39:25.040,,reviewed,0,96,",us7000cner,nn00789846,",25.0,0.038,0.1204,70.64,-117.7536,38.1904,9.6
us7000cncv,3.2,"3 km S of Columbia Falls, Montana",2020-12-05 07:19:03.449,2021-02-12 22:39:22.040,2.3,reviewed,0,166,",us7000cncv,mb80478669,",43.0,0.247,1.04,76.0,-114.1895,48.3456,10.0
ci39485527,3.55,"7km WSW of Aguanga, CA",2020-12-05 05:41:29.460,2022-06-16 17:49:36.737,4.4,reviewed,0,521,",us7000cnbw,ci39485527,",152.0,0.088,0.23,17.0,-116.9311667,33.4211667,8.08
nn00789715,2.6,Nevada,2020-12-05 04:16:15.535,2021-02-12 22:39:18.040,2.5,reviewed,0,104,",nn00789715,us7000cnaw,",27.0,0.011,0.146,54.55,-117.8578,38.1632,5.4
nc73493750,2.86,"4km NNW of Fortuna, CA",2020-12-05 02:37:11.400,2022-10-23 20:54:56.124,3.8,reviewed,0,141,",nc73493750,us7000cn9s,",28.0,0.038,0.11,59.0,-124.1733333,40.6308333,23.81
us7000cn9i,2.5,"52 km SSE of Whites City, New Mexico",2020-12-05 01:27:01.184,2021-02-12 22:39:16.040,,reviewed,0,96,",us7000cn9i,",43.0,0.117,0.3,47.0,-104.1676,31.7414,5.0
nn00789615,3.1,"28 km SSE of Mina, Nevada",2020-12-04 22:41:15.891,2021-02-12 22:39:14.040,,reviewed,0,148,",us7000cn78,nn00789615,",34.0,0.028,0.155,42.53,-117.9923,38.1485,7.9
ok2020xvec,2.69,"4 km SW of Glencoe, Oklahoma",2020-12-04 21:16:24.039,2021-02-12 22:39:13.040,,reviewed,0,111,",us7000cn61,ok2020xvec,",100.0,0.0,0.23,35.0,-96.9695,36.20316667,7.83
us7000cn4m,3.2,"57 km S of Whites City, New Mexico",2020-12-04 19:21:04.913,2021-02-12 22:39:10.040,,reviewed,0,158,",us7000cn4m,",43.0,0.116,0.5,59.0,-104.3183,31.6585,9.6
ci39485111,2.86,"15km WNW of El Sauzal, B.C., MX",2020-12-04 19:07:54.970,2021-02-12 22:39:09.040,,reviewed,0,126,",ci39485111,us7000cn4i,",15.0,0.166,0.26,218.0,-116.8268333,31.9603333,9.0
nm60335596,2.7,"6 km NNW of Doniphan, Missouri",2020-12-04 18:40:09.050,2021-09-04 22:14:52.939,4.8,reviewed,0,137,",us7000cn4a,nm60335596,",36.0,0.192,0.22,106.0,-90.8593333,36.672,0.65
nn00789493,3.2,"24 km S of Mina, Nevada",2020-12-04 18:10:27.454,2021-02-12 22:39:08.040,,reviewed,0,158,",us7000cn3y,nn00789493,",32.0,0.016,0.148,48.05,-118.0616,38.1744,3.8
nn00789450,2.7,"31 km SE of Mina, Nevada",2020-12-04 16:09:50.072,2021-02-12 22:38:56.040,,reviewed,0,112,",us7000cn1h,nn00789450,",30.0,0.012,0.1461,55.37,-117.8843,38.1685,8.9
uw61694182,3.53,"6 km NNW of Fort Hill Census Designated Place, Oregon",2020-12-04 14:07:31.570,2021-02-12 22:38:55.040,3.8,reviewed,0,212,",uw61694182,us7000cmzj,",71.0,0.077,0.21,73.0,-123.575333333333,45.1128333333333,47.5
nn00789385,3.0,"25 km S of Mina, Nevada",2020-12-04 13:50:48.223,2021-02-12 22:38:54.040,,reviewed,0,138,",us7000cmzg,nn00789385,",32.0,0.022,0.1306,46.96,-118.08,38.1593,7.2
ci39484863,2.85,"7km NE of Aguanga, CA",2020-12-04 11:54:22.740,2021-02-12 22:38:53.040,3.4,reviewed,0,128,",ci39484863,us7000cmz2,",136.0,0.033,0.23,12.0,-116.8011667,33.4791667,3.9
nc73493085,2.99,"6km NW of The Geysers, CA",2020-12-04 10:48:50.160,2021-02-12 22:38:52.040,4.2,reviewed,0,143,",nc73493085,us7000cmyk,",80.0,0.01,0.06,26.0,-122.8108333,38.8135,3.76
nc73493050,3.71,"7km NW of The Geysers, CA",2020-12-04 10:45:06.480,2021-02-12 22:38:51.040,4.1,reviewed,0,229,",nc73493050,us7000cmyj,",88.0,0.004,0.06,24.0,-122.8088333,38.82,2.59
nn00789310,2.7,"30 km SSE of Mina, Nevada",2020-12-04 09:32:22.880,2021-02-12 22:38:50.040,,reviewed,0,112,",us7000cmy7,nn00789310,",32.0,0.02,0.1383,56.19,-117.9424,38.1541,11.7
nn00789267,2.9,"32 km SE of Mina, Nevada",2020-12-04 08:27:03.657,2021-02-12 22:38:50.040,,reviewed,0,129,",us7000cmwd,nn00789267,",31.0,0.01,0.1723,44.08,-117.8608,38.167,8.4
us7000cmug,2.5,"33 km NW of Stanley, Idaho",2020-12-04 05:03:10.027,2021-02-12 22:38:48.040,,reviewed,0,96,",mb80478584,us7000cmug,",43.0,0.292,0.38,59.0,-115.1799,44.4588,13.03
nc73492895,3.17,"11km SW of Ridgemark, CA",2020-12-04 03:18:25.150,2021-02-12 22:38:47.040,3.8,reviewed,0,174,",nc73492895,us7000cmtw,",81.0,0.019,0.17,46.0,-121.4511667,36.7416667,7.58
nn00789093,2.9,"25 km S of Mina, Nevada",2020-12-04 00:15:37.783,2022-08-09 01:40:13.293,2.0,reviewed,0,130,",nn00789093,us7000cmrp,",18.0,0.024,0.1375,75.99,-118.081,38.1662,4.9
us7000cmrm,2.6,"33 km NW of Stanley, Idaho",2020-12-04 00:11:44.948,2021-02-12 22:38:43.040,,reviewed,0,104,",mb80478564,us7000cmrm,",43.0,0.292,0.51,81.0,-115.2189,44.4402,12.54
nn00789036,2.9,"24 km S of Mina, Nevada",2020-12-03 21:56:39.629,2021-02-12 22:38:43.040,,reviewed,0,129,",us7000cmq9,nn00789036,",28.0,0.017,0.1391,76.31,-118.0711,38.1676,4.1
nn00789033,2.6,"24 km S of Mina, Nevada",2020-12-03 21:55:54.935,2021-02-12 22:38:43.040,,reviewed,0,104,",us7000cmq7,nn00789033,",28.0,0.015,0.1335,70.91,-118.0608,38.1731,5.0
ci39484199,2.55,"18km N of Banning, CA",2020-12-03 19:11:50.420,2021-02-12 22:38:41.040,3.8,reviewed,0,103,",ci39484199,us7000cmmt,",106.0,0.064,0.15,21.0,-116.8525,34.087,2.57
nn00788834,3.2,"24 km S of Mina, Nevada",2020-12-03 13:45:49.176,2021-02-12 22:38:39.040,,reviewed,0,158,",us7000cmji,nn00788834,",32.0,0.027,0.1702,44.0,-118.0825,38.1725,3.8
nn00788827,3.2,"24 km S of Mina, Nevada",2020-12-03 13:41:30.727,2021-02-12 22:38:38.040,,reviewed,0,158,",us7000cmjg,nn00788827,",30.0,0.024,0.1394,48.08,-118.0797,38.17,4.5
nn00788771,2.5,"30 km SSE of Mina, Nevada",2020-12-03 12:27:13.367,2021-02-12 22:38:38.040,,reviewed,0,96,",us7000cmj6,nn00788771,",29.0,0.019,0.1464,47.67,-117.9438,38.1529,10.7
nn00788710,2.8,"24 km S of Mina, Nevada",2020-12-03 10:12:41.210,2021-02-12 22:38:37.040,,reviewed,0,121,",us7000cmin,nn00788710,",30.0,0.026,0.1777,71.49,-118.0835,38.168,4.7
nn00788703,3.0,"24 km S of Mina, Nevada",2020-12-03 10:10:02.367,2021-02-12 22:38:37.040,2.2,reviewed,0,139,",nn00788703,us7000cmik,",32.0,0.012,0.1464,66.13,-118.0568,38.1716,5.2
us7000cmib,2.5,"22 km WNW of Stanley, Idaho",2020-12-03 09:16:45.900,2021-02-12 22:38:36.040,2.0,reviewed,0,97,",us7000cmib,mb80478489,",43.0,0.189,0.44,65.0,-115.2,44.3031,10.0
ci39483815,2.51,"34km E of Ensenada, B.C., MX",2020-12-03 09:05:31.180,2021-02-12 22:38:39.040,,reviewed,0,97,",ci39483815,us7000cmkk,",20.0,0.282,0.25,118.0,-116.2673333,31.9285,18.89
nn00789631,2.5,"25 km S of Mina, Nevada",2020-12-03 07:45:39.425,2021-02-12 22:38:35.040,,reviewed,0,96,",us7000cmhx,nn00789631,",22.0,0.022,0.1443,76.45,-118.0802,38.1599,6.9
nn00790910,2.5,"33 km SE of Mina, Nevada",2020-12-03 07:17:22.179,2021-02-12 22:40:52.040,,reviewed,0,96,",us7000cpjg,nn00790910,",8.0,0.015,0.0865,123.93,-117.852,38.1639,7.4
nn00789064,2.5,"33 km SE of Mina, Nevada",2020-12-03 07:17:13.800,2021-02-12 22:38:35.040,,reviewed,0,96,",us7000cmhk,nn00789064,",18.0,0.016,0.1063,94.88,-117.8517,38.1656,7.9
nn00788538,2.6,"24 km S of Mina, Nevada",2020-12-03 06:42:20.173,2021-02-12 22:38:34.040,,reviewed,0,104,",us7000cmh9,nn00788538,",22.0,0.03,0.1634,76.68,-118.0886,38.1664,4.5
nc73492440,2.83,"13km W of Lakeport, CA",2020-12-03 06:31:45.470,2021-02-12 22:38:34.040,3.4,reviewed,0,151,",nc73492440,us7000cmg5,",62.0,0.042,0.12,73.0,-123.069,39.035,4.25
nn00788513,2.7,"24 km S of Mina, Nevada",2020-12-03 06:22:55.013,2021-02-12 22:38:33.040,,reviewed,0,112,",us7000cmfk,nn00788513,",28.0,0.026,0.161,71.48,-118.0828,38.1681,5.3
nn00788491,2.8,"24 km SSE of Mina, Nevada",2020-12-03 05:54:23.525,2021-02-12 22:38:33.040,,reviewed,0,121,",us7000cmfd,nn00788491,",31.0,0.012,0.145,53.72,-118.0527,38.1721,6.6
nn00788462,2.5,"25 km S of Mina, Nevada",2020-12-03 05:30:33.234,2021-02-12 22:38:32.040,4.1,reviewed,0,97,",nn00788462,us7000cmf3,",25.0,0.031,0.1947,121.25,-118.091,38.1631,5.5
nn00788457,3.2,"26 km S of Mina, Nevada",2020-12-03 05:23:49.773,2021-02-12 22:38:32.040,3.1,reviewed,0,158,",nn00788457,us7000cmf1,",22.0,0.031,0.1221,46.47,-118.0906,38.1523,7.0
nn00788443,4.9,"24 km S of Mina, Nevada",2020-12-03 05:15:29.993,2021-02-12 22:38:31.040,3.9,reviewed,0,390,",nn00788443,pt20338001,us7000cmeh,",30.0,0.018,0.1367,41.69,-118.0654,38.175,5.0
nn00788382,3.0,"33 km SE of Mina, Nevada",2020-12-03 03:19:42.963,2021-02-12 22:38:29.040,2.7,reviewed,0,139,",nn00788382,us7000cmdb,",24.0,0.013,0.1332,65.73,-117.8554,38.1641,6.5
nn00788378,4.0,"33 km SE of Mina, Nevada",2020-12-03 03:18:10.464,2021-02-12 22:38:29.040,2.5,reviewed,0,247,",nn00788378,us7000cmd8,",22.0,0.011,0.1345,38.94,-117.858,38.1654,4.6
us7000cn3b,3.4,"25 km E of Wright, Wyoming",2020-12-02 21:29:12.510,2021-02-12 22:37:58.040,,reviewed,0,178,",us7000cn3b,",43.0,0.909,1.15,78.0,-105.1776,43.7383,0.0
us7000cm9w,2.5,"53 km NW of Toyah, Texas",2020-12-02 20:58:29.322,2021-02-12 22:38:25.040,,reviewed,0,96,",us7000cm9w,",43.0,0.151,0.25,59.0,-104.1954,31.652,9.47
nn00788166,2.5,"24 km S of Mina, Nevada",2020-12-02 19:22:22.845,2021-02-12 22:38:23.040,,reviewed,0,96,",us7000cm8v,nn00788166,",26.0,0.027,0.1653,76.52,-118.0852,38.1677,4.3
us7000cm8c,3.2,"7 km NNE of Virginia, Minnesota",2020-12-02 18:28:25.351,2021-02-12 22:37:58.040,,reviewed,0,158,",us7000cm8c,",43.0,0.77,0.96,83.0,-92.5024,47.5839,0.0
nn00788098,2.9,"24 km S of Mina, Nevada",2020-12-02 17:27:50.824,2021-02-12 22:38:22.040,,reviewed,0,129,",us7000cm6j,nn00788098,",27.0,0.015,0.1371,44.84,-118.0667,38.17,6.1
nn00788096,2.5,"28 km S of Mina, Nevada",2020-12-02 17:27:21.096,2021-02-12 22:38:21.040,,reviewed,0,96,",us7000cm6i,nn00788096,",25.0,0.021,0.1491,77.97,-118.0525,38.1391,2.4
nn00788046,3.9,"25 km S of Mina, Nevada",2020-12-02 16:08:29.013,2022-08-09 01:39:40.372,2.5,reviewed,0,234,",nn00788046,us7000cm4t,",32.0,0.025,0.1381,42.2,-118.0826,38.1653,4.2
nn00787962,3.3,"23 km S of Mina, Nevada",2020-12-02 14:07:12.292,2022-08-09 01:39:06.340,2.0,reviewed,0,168,",nn00787962,us7000cm3v,",32.0,0.025,0.1379,67.89,-118.0758,38.1761,4.4
nn00787895,2.6,"25 km S of Mina, Nevada",2020-12-02 12:53:13.966,2021-02-12 22:38:18.040,2.2,reviewed,0,104,",nn00787895,us7000cm3g,",30.0,0.032,0.1313,68.81,-118.0923,38.1646,4.5
ci39482839,2.59,"36km W of El Sauzal, B.C., MX",2020-12-02 12:08:40.000,2021-02-12 22:38:18.040,,reviewed,0,103,",ci39482839,us7000cm36,",25.0,0.341,0.23,266.0,-117.0656667,31.8633333,5.67
nn00787796,2.6,"24 km S of Mina, Nevada",2020-12-02 10:42:39.198,2021-02-12 22:38:17.040,,reviewed,0,104,",us7000cm2q,nn00787796,",26.0,0.012,0.1323,119.34,-118.0616,38.1693,6.5
nn00787789,3.7,"24 km S of Mina, Nevada",2020-12-02 10:41:01.738,2022-08-09 01:38:31.672,2.0,reviewed,0,211,",nn00787789,us7000cm2p,",33.0,0.025,0.1368,41.86,-118.0796,38.1722,4.1
nn00787783,3.2,"24 km S of Mina, Nevada",2020-12-02 10:36:53.513,2021-02-12 22:38:16.040,,reviewed,0,158,",us7000cm2n,nn00787783,",32.0,0.027,0.1562,41.94,-118.0838,38.1707,3.4
us7000cm2f,2.6,"34 km NW of Stanley, Idaho",2020-12-02 10:20:24.164,2021-02-12 22:38:16.040,2.2,reviewed,0,105,",us7000cm2f,mb80478419,",43.0,0.306,0.73,59.0,-115.2194,44.4573,12.64
nn00787744,3.0,"24 km S of Mina, Nevada",2020-12-02 09:55:00.132,2021-02-12 22:38:15.040,,reviewed,0,138,",us7000cm29,nn00787744,",27.0,0.026,0.1555,71.62,-118.0838,38.1662,4.2
nn00787721,3.0,"24 km S of Mina, Nevada",2020-12-02 09:35:01.151,2021-02-12 22:38:15.040,,reviewed,0,138,",us7000cm23,nn00787721,",31.0,0.024,0.1525,71.24,-118.0787,38.1708,4.6
us7000cm22,4.4,"25 km W of San Carlos, Mexico",2020-12-02 09:29:54.076,2021-03-22 18:44:03.567,3.1,reviewed,0,299,",us7000cm22,",43.0,1.088,0.62,235.0,-111.3037,27.9728,10.0
nn00787644,2.5,"24 km S of Mina, Nevada",2020-12-02 07:53:08.208,2021-02-12 22:38:13.040,,reviewed,0,96,",us7000cm1c,nn00787644,",30.0,0.018,0.1113,71.13,-118.0699,38.1714,4.2
nn00787636,3.2,"24 km S of Mina, Nevada",2020-12-02 07:44:32.648,2021-02-12 22:38:12.040,,reviewed,0,158,",us7000cm15,nn00787636,",22.0,0.024,0.1808,41.89,-118.0789,38.1714,4.3
nn00787613,2.5,"24 km S of Mina, Nevada",2020-12-02 07:00:18.892,2021-02-12 22:38:11.040,,reviewed,0,96,",us7000cm0x,nn00787613,",27.0,0.026,0.1343,76.37,-118.0826,38.1693,3.6
uu60024304,2.62,"66 km SSE of Mammoth, Wyoming",2020-12-02 06:46:51.240,2020-12-02 16:11:28.610,,reviewed,0,106,",uu60024304,",15.0,0.053,0.18,124.0,-110.3215,44.4385,3.85
ci39482631,2.51,"18km S of Bombay Beach, CA",2020-12-02 06:42:46.700,2021-02-12 22:38:11.040,2.7,reviewed,0,97,",ci39482631,us7000cm0s,",71.0,0.092,0.21,28.0,-115.7328333,33.1856667,3.3
nn00787562,3.6,"25 km S of Mina, Nevada",2020-12-02 06:08:22.402,2021-02-12 22:38:10.040,2.0,reviewed,0,200,",nn00787562,us7000cm0k,",30.0,0.031,0.1414,42.21,-118.0902,38.1653,4.5
nn00787546,2.7,"25 km S of Mina, Nevada",2020-12-02 05:59:29.478,2021-02-12 22:38:10.040,,reviewed,0,112,",us7000cm0i,nn00787546,",32.0,0.02,0.1538,43.84,-118.0772,38.1642,8.0
nn00787532,2.8,"24 km S of Mina, Nevada",2020-12-02 05:46:50.420,2021-02-12 22:38:09.040,,reviewed,0,121,",us7000cm0h,nn00787532,",32.0,0.027,0.1624,41.84,-118.0816,38.1727,4.7
nn00787522,2.7,"24 km S of Mina, Nevada",2020-12-02 05:35:35.479,2021-02-12 22:38:09.040,,reviewed,0,112,",us7000cm0d,nn00787522,",21.0,0.032,0.1514,68.43,-118.0903,38.1698,3.8
nn00787479,4.4,"24 km S of Mina, Nevada",2020-12-02 04:49:28.774,2021-02-12 22:38:08.040,4.1,reviewed,0,300,",nn00787479,us7000cm08,",28.0,0.018,0.1205,41.98,-118.0711,38.1692,4.1
nn00787419,3.6,"24 km S of Mina, Nevada",2020-12-02 03:49:15.026,2021-02-12 22:38:07.040,,reviewed,0,199,",us7000clyz,nn00787419,",28.0,0.031,0.1135,42.13,-118.0901,38.167,4.2
nn00787407,2.8,"24 km S of Mina, Nevada",2020-12-02 03:40:25.399,2021-02-12 22:38:07.040,,reviewed,0,121,",us7000clyx,nn00787407,",30.0,0.016,0.1206,41.71,-118.0599,38.1744,4.2
nn00787392,2.6,"24 km S of Mina, Nevada",2020-12-02 03:24:27.767,2021-02-12 22:38:06.040,,reviewed,0,104,",us7000clyl,nn00787392,",32.0,0.017,0.1365,41.65,-118.0611,38.1756,4.5
nn00787389,2.5,"25 km S of Mina, Nevada",2020-12-02 03:22:40.129,2021-02-12 22:38:06.040,,reviewed,0,96,",us7000clyg,nn00787389,",29.0,0.013,0.1122,72.15,-118.0658,38.1668,6.6
nn00787357,2.9,California-Nevada border region,2020-12-02 02:56:03.445,2021-02-12 22:38:05.040,,reviewed,0,129,",us7000clwd,nn00787357,",23.0,0.02,0.1177,69.84,-118.0731,38.1711,4.0
nn00787355,2.5,"24 km S of Mina, Nevada",2020-12-02 02:55:54.748,2020-12-02 16:15:57.528,,reviewed,0,96,",nn00787355,",22.0,0.02,0.0982,76.1,-118.0733,38.1711,4.3
nn00787350,3.3,"25 km S of Mina, Nevada",2020-12-02 02:52:40.201,2022-08-09 01:37:58.233,2.0,reviewed,0,168,",nn00787350,us7000clwc,",13.0,0.037,0.1835,65.95,-118.0987,38.1589,4.2
us7000clw7,2.6,"25 km S of Mina, Nevada",2020-12-02 02:42:04.127,2021-02-12 22:38:04.040,,reviewed,0,104,",nn00787335,us7000clw7,",43.0,0.017,0.72,30.0,-118.0729,38.1657,9.85
nn00787319,2.7,"25 km S of Mina, Nevada",2020-12-02 02:28:30.081,2021-02-12 22:38:04.040,1.0,reviewed,0,112,",nn00787319,us7000clw3,",27.0,0.035,0.1529,77.01,-118.0962,38.1632,3.8
nn00787317,2.5,"24 km S of Mina, Nevada",2020-12-02 02:27:29.587,2021-02-12 22:38:03.040,,reviewed,0,96,",us7000clw2,nn00787317,",21.0,0.026,0.1357,90.94,-118.082,38.1697,3.8
us7000clvy,4.3,California-Nevada border region,2020-12-02 02:24:00.000,2021-02-12 22:38:03.040,,reviewed,0,284,",us7000clvy,",43.0,0.226,0.3,113.0,-118.0867,38.1674,4.76
nn00787309,4.4,"24 km S of Mina, Nevada",2020-12-02 02:23:45.029,2022-08-09 01:37:22.588,2.0,reviewed,0,298,",nn00787309,us7000clvx,",25.0,0.022,0.149,41.69,-118.0725,38.1754,4.3
nn00787219,2.8,"24 km S of Mina, Nevada",2020-12-02 01:05:18.935,2021-02-12 22:38:02.040,,reviewed,0,121,",us7000clvc,nn00787219,",29.0,0.014,0.1435,68.46,-118.067,38.1677,7.5
nn00787206,3.0,"24 km S of Mina, Nevada",2020-12-02 00:46:15.840,2021-02-12 22:38:01.040,,reviewed,0,138,",us7000clv7,nn00787206,",32.0,0.012,0.1271,41.94,-118.0611,38.1695,7.0
nn00787182,3.2,"24 km SSE of Mina, Nevada",2020-12-02 00:29:33.499,2021-02-12 22:38:01.040,,reviewed,0,158,",us7000clv2,nn00787182,",24.0,0.014,0.1169,41.68,-118.0519,38.1742,7.8
nn00787133,4.3,"24 km S of Mina, Nevada",2020-12-01 23:47:05.591,2021-02-06 18:29:36.040,3.4,reviewed,0,289,",nn00787133,us7000clut,",34.0,0.024,0.1649,42.09,-118.0813,38.1675,5.6
nn00787124,4.3,"24 km S of Mina, Nevada",2020-12-01 23:43:08.516,2021-02-06 18:29:36.040,,reviewed,0,284,",us7000cluq,nn00787124,",33.0,0.019,0.1298,41.81,-118.0703,38.1727,4.8
